year,country_iso3,oecd_sector,geds_sector,gross_output_usd_m,value_added_usd_m,intermediate_inputs_usd_m,final_demand_total_usd_m,domestic_final_demand_usd_m,foreign_final_demand_exports_usd_m,exports_total_usd_m,imports_total_usd_m,source_file
2017,NZL,A01,agriculture,19045.2084,9090.7709,9741.817,3266.2694000000006,2193.2549999999997,1073.014400000001,3007.249799999937,1141.2739999999958,2017_SML.csv
2017,NZL,A02,agriculture,3850.3325,1513.927,2301.9053999999996,295.54659999999996,132.4091,163.13749999999996,1408.8365000000147,90.3774000000003,2017_SML.csv
2017,NZL,A03,agriculture,3975.4561,1792.2011,2126.8562999999995,1131.0336000000004,612.1791999999999,518.8544000000005,849.9470000000314,162.30639999999926,2017_SML.csv
2017,NZL,B05,,317.4408,95.5181,213.9077,35.75160000000006,32.4277,3.3239000000000587,232.7262999999986,34.6994,2017_SML.csv
2017,NZL,B06,oil,2498.3281,1251.4085,1215.2603,386.40349999999995,277.228,109.17549999999994,678.1320000000252,232.33359999999982,2017_SML.csv
2017,NZL,B07,,417.8663,214.5869,196.72340000000003,0.11860000000000004,0.0985,0.020100000000000035,276.0203999999973,43.58650000000003,2017_SML.csv
2017,NZL,B08,,360.392,206.1004,148.16380000000004,70.84460000000006,69.001,1.8436000000000519,23.098699999996555,24.243400000000022,2017_SML.csv
2017,NZL,B09,,471.1007,277.6293,187.7936,151.26760000000002,144.7416,6.5260000000000105,33.967699999995716,30.628800000000012,2017_SML.csv
2017,NZL,C10T12,consumer_goods,33440.9666,7836.7472,25212.6726,22728.783299999992,12018.8241,10709.959199999992,15576.676599999982,1800.8323000000055,2017_SML.csv
2017,NZL,C13T15,consumer_goods,1390.2627,487.3403,880.2091999999999,810.1380000000006,499.0425,311.0955000000006,485.8916999999989,246.71469999999988,2017_SML.csv
2017,NZL,C16,consumer_goods,3762.0508,1107.3294,2628.5455999999995,318.25599999999986,203.5579,114.69809999999987,831.5844000000213,151.9144999999985,2017_SML.csv
2017,NZL,C17_18,consumer_goods,3242.7877,1033.0749,2168.3988,801.9465999999996,529.6853,272.26129999999966,741.0712000000217,254.1023,2017_SML.csv
2017,NZL,C19,oil,5109.2153,1782.8292,3301.9667000000004,1999.8994999999995,1530.8377,469.0617999999995,780.6039000000223,1916.3266000000003,2017_SML.csv
2017,NZL,C20,consumer_goods,3363.7406,1064.7953,2264.0188,981.6312000000004,773.6213,208.00990000000036,678.2659000000125,640.6035000000004,2017_SML.csv
2017,NZL,C21,consumer_goods,517.0402,215.6447,294.6563,234.3926000000001,154.84159999999997,79.55100000000013,145.8550999999982,63.329800000000006,2017_SML.csv
2017,NZL,C22,consumer_goods,2471.887,1010.7265,1424.0533999999998,621.9878000000004,494.33480000000003,127.65300000000042,387.36479999999773,398.5857999999996,2017_SML.csv
2017,NZL,C23,consumer_goods,2184.1027,849.2409,1294.2684000000002,328.4514999999996,296.0872,32.364299999999616,134.55509999999356,224.90560000000028,2017_SML.csv
2017,NZL,C24A,,601.4629,300.9232,292.3957,0.7867999999999996,0.3089,0.4778999999999996,299.30539999999934,79.41429999999991,2017_SML.csv
2017,NZL,C24B,,2397.8906,548.1076,1815.6998999999994,66.98570000000011,53.49380000000001,13.4919000000001,865.4651000000114,476.12219999999934,2017_SML.csv
2017,NZL,C25,,4352.2173,1627.8319,2685.2304000000004,753.7245999999998,629.3697,124.35489999999982,319.6428000000187,537.7974000000004,2017_SML.csv
2017,NZL,C26,electronics,1066.4083,425.1022,629.2685,821.5416999999998,658.1324,163.4092999999998,252.26710000000173,194.95050000000003,2017_SML.csv
2017,NZL,C27,electronics,1375.4718,428.6154,928.9567000000001,888.8336,679.7892999999999,209.04430000000013,374.0624999999995,229.05440000000044,2017_SML.csv
2017,NZL,C28,consumer_goods,3284.6118,1715.6327,1539.6403,2201.7275000000022,1732.4063,469.32120000000214,701.0029,445.64250000000015,2017_SML.csv
2017,NZL,C29,automotive,979.6595,340.0176,621.3247,874.0485999999999,811.8756999999999,62.17289999999991,74.75780000000044,208.9072999999999,2017_SML.csv
2017,NZL,C301,,400.8532,133.9463,262.0788,300.4138,235.0806,65.33319999999998,94.00160000000065,73.51799999999994,2017_SML.csv
2017,NZL,C302T309,aerospace,1176.8756,461.787,702.772,915.7321999999994,896.8165,18.915699999999333,30.95629999999545,172.02139999999997,2017_SML.csv
2017,NZL,C31T33,consumer_goods,1295.0297,548.6183,729.94,897.2704000000006,590.2488,307.0216000000006,426.01709999999935,133.52060000000006,2017_SML.csv
2017,NZL,D,utilities,11637.1938,4261.3439,7303.005499999999,3420.1842000000006,3411.0939,9.090300000000752,26.448399999896537,1568.7489999999998,2017_SML.csv
2017,NZL,E,utilities,2885.4902,1508.1596,1347.4766000000002,145.68720000000005,141.1501,4.537100000000038,17.464500000026902,104.89630000000011,2017_SML.csv
2017,NZL,F,,44817.2028,13882.7101,30442.5299,25679.872100000008,25569.9846,109.887500000008,258.8334999999752,3239.259900000001,2017_SML.csv
2017,NZL,G,consumer_goods,33392.0242,19373.9395,13624.4986,15956.346099999999,12035.994300000002,3920.3517999999967,6545.870199999976,1237.618700000001,2017_SML.csv
2017,NZL,H49,shipping,6523.8076,3137.4334,3220.1111999999994,1963.2631999999994,1345.5632,617.6999999999994,852.4603000000338,430.2699999999995,2017_SML.csv
2017,NZL,H50,shipping,438.1853,306.6925,129.021,189.7972000000002,75.9437,113.8535000000002,148.50360000000094,16.013199999999983,2017_SML.csv
2017,NZL,H51,aviation,4329.8968,2179.7746,2117.3073,2185.037899999999,1332.0394000000001,852.9984999999988,1351.6048999999912,388.11840000000007,2017_SML.csv
2017,NZL,H52,ports,3941.9276,2955.4184,956.8878,1038.4702000000004,893.8539999999999,144.6162000000005,394.558700000022,86.55780000000016,2017_SML.csv
2017,NZL,H53,,1510.4874,727.0064,762.2548,52.704800000000006,27.237299999999998,25.46750000000001,149.21449999999348,84.96439999999996,2017_SML.csv
2017,NZL,I,tourism,9461.4327,4586.4777,4717.4837,8279.4769,5542.199600000001,2737.277299999999,2848.044199999991,371.2984999999999,2017_SML.csv
2017,NZL,J58T60,telecommunications,3501.3766,1338.744,2130.2643000000003,1127.976500000001,914.0348000000001,213.94170000000076,435.450900000023,204.2612999999999,2017_SML.csv
2017,NZL,J61,telecommunications,3255.8742,1656.7534,1564.0678999999998,1992.5789000000004,1637.6759000000002,354.90300000000025,560.1485999999973,180.519,2017_SML.csv
2017,NZL,J62_63,telecommunications,7177.4754,1811.5812,5287.945899999999,2402.7006000000038,2017.0708000000002,385.62980000000357,987.7088000000224,880.283699999999,2017_SML.csv
2017,NZL,K,banking,19381.652,11724.2829,7476.689399999999,4438.393600000008,3821.6866,616.7070000000076,1096.2260999999671,590.1304999999984,2017_SML.csv
2017,NZL,L,,39619.8872,21700.2766,17549.4368,28237.608099999987,27456.408999999996,781.1990999999907,1138.307499999928,942.7462999999989,2017_SML.csv
2017,NZL,M,,26337.1362,16857.2161,9321.359599999998,1839.4284000000005,1477.2401,362.1883000000005,1264.2131999999972,815.7267999999985,2017_SML.csv
2017,NZL,N,,7918.2411,4129.416,3690.3217000000004,1378.4815,1002.172,376.30950000000007,1447.2127000000053,423.0064000000002,2017_SML.csv
2017,NZL,O,government,13685.0507,8312.1799,5222.812800000001,12233.077800000005,12166.779199999999,66.29860000000554,116.54509999999868,465.8651,2017_SML.csv
2017,NZL,P,government,11783.8665,8849.2635,2857.9440999999997,10516.265399999998,9953.6704,562.5949999999975,622.5299999999922,241.33199999999988,2017_SML.csv
2017,NZL,Q,,18318.1011,12046.533,6113.562599999999,16735.904099999992,16564.1711,171.7329999999929,175.7391999999843,744.9964999999984,2017_SML.csv
2017,NZL,R,,4828.062,2817.346,1960.4152000000001,3756.7214000000013,3037.0928,719.6286000000014,782.9813999999952,164.27580000000012,2017_SML.csv
2017,NZL,S,,6055.8943,3830.2352,2169.0321999999996,4165.079300000004,3962.5794,202.4999000000039,202.59869999999955,201.73199999999952,2017_SML.csv
2017,NZL,T,,529.2503,529.2503,0.0,529.2909,529.2909,0.0,0.0,0.0,2017_SML.csv
2017,PAK,A01,agriculture,94194.3873,69133.8251,25858.407399999996,27947.029200000008,27574.5037,372.525500000007,741.8209000001116,910.207899999994,2017_SML.csv
2017,PAK,A02,agriculture,1965.1051,1470.9862,503.5016999999999,1153.447899999999,1152.2472999999998,1.2005999999992127,2.773199999994972,19.34540000000004,2017_SML.csv
2017,PAK,A03,agriculture,2163.597,1412.467,747.4290000000002,1527.0974000000008,1512.8092,14.28820000000087,24.81799999999612,34.171700000000214,2017_SML.csv
2017,PAK,B05,,457.2016,242.006,205.7123,142.15320000000014,142.06029999999998,0.09290000000015652,0.5397999999978538,36.90050000000002,2017_SML.csv
2017,PAK,B06,oil,9249.8769,5563.5537,3572.9182,838.196699999999,830.1174000000001,8.079299999998966,114.21649999990905,684.2827999999995,2017_SML.csv
2017,PAK,B07,,499.6943,281.5175,207.3833,7.633500000000001,7.482,0.1515000000000004,106.22379999999788,34.434999999999974,2017_SML.csv
2017,PAK,B08,,545.1274,313.4157,220.16130000000007,131.06200000000007,128.08010000000002,2.981900000000053,142.89429999999817,36.62140000000011,2017_SML.csv
2017,PAK,B09,,542.9074,317.9348,215.4759,357.06499999999977,354.28770000000003,2.777299999999741,10.399200000000775,37.458500000000015,2017_SML.csv
2017,PAK,C10T12,consumer_goods,34278.1439,11984.794,23015.1837,29102.026299999998,26935.7132,2166.3130999999994,2875.751800000022,709.8646000000008,2017_SML.csv
2017,PAK,C13T15,consumer_goods,29475.3153,13074.3693,16441.1584,22056.42699999999,14256.989000000001,7799.437999999987,11328.230600000003,1202.3998999999985,2017_SML.csv
2017,PAK,C16,consumer_goods,2783.1787,1187.7055,1582.5048,759.3590999999996,743.34,16.019099999999526,44.25789999999097,102.51520000000005,2017_SML.csv
2017,PAK,C17_18,consumer_goods,5962.0495,2499.9006,3415.3403999999996,2030.5391999999988,2004.0658,26.47339999999872,101.72390000002201,420.0915999999993,2017_SML.csv
2017,PAK,C19,oil,12097.0691,3097.4094,8998.0083,4153.6812000000045,4104.1398,49.541400000004614,159.31710000004205,2566.1032999999998,2017_SML.csv
2017,PAK,C20,consumer_goods,8453.5496,3169.5243,5313.684299999999,3190.007700000005,3036.817,153.1907000000051,647.6940000000236,1091.5599999999986,2017_SML.csv
2017,PAK,C21,consumer_goods,2291.9745,1126.9056,1161.7837,1854.0844,1728.0223999999998,126.06200000000013,174.30029999999596,161.45859999999993,2017_SML.csv
2017,PAK,C22,consumer_goods,3967.592,1380.9356,2555.1674,1699.701399999999,1671.1073000000001,28.59409999999889,85.27040000001625,512.5395999999994,2017_SML.csv
2017,PAK,C23,consumer_goods,5617.8652,2481.5026,3057.2250000000004,1459.473699999999,1411.0931000000003,48.38059999999882,224.2969000000278,399.84250000000065,2017_SML.csv
2017,PAK,C24A,,3561.8484,1287.2873,2243.3516999999997,26.8922,26.070000000000004,0.8221999999999952,69.74300000003124,661.5436999999995,2017_SML.csv
2017,PAK,C24B,,2948.0287,967.2133,1960.3401999999999,150.03780000000006,148.35290000000003,1.6849000000000274,89.46100000003554,283.0501999999997,2017_SML.csv
2017,PAK,C25,,4100.1195,1826.4912,2242.5669000000003,2287.3701000000015,2237.4121999999998,49.9579000000017,146.30650000000082,618.1245000000004,2017_SML.csv
2017,PAK,C26,electronics,4145.5964,1630.0316,2465.7706000000003,3532.000100000001,3497.745,34.25510000000122,53.851299999997195,516.9038000000003,2017_SML.csv
2017,PAK,C27,electronics,2982.6837,1083.6344,1865.1219999999998,2229.2234000000026,2182.1154,47.10800000000245,71.54879999999787,422.27669999999966,2017_SML.csv
2017,PAK,C28,consumer_goods,4007.7499,1815.2328,2152.9982999999993,3378.722299999999,3332.5682,46.154099999998834,65.80069999999591,586.9045999999998,2017_SML.csv
2017,PAK,C29,automotive,5787.0078,2372.798,3314.9727000000003,5219.689400000005,5203.4614,16.228000000004613,23.730199999998263,755.1665999999996,2017_SML.csv
2017,PAK,C301,,664.2234,332.5269,325.4972,585.8737999999997,584.2067,1.6670999999997775,1.8320000000002494,71.21140000000005,2017_SML.csv
2017,PAK,C302T309,aerospace,759.8727,360.8983,390.5625,681.1223999999994,677.5889,3.533499999999435,5.029599999999945,93.88380000000001,2017_SML.csv
2017,PAK,C31T33,consumer_goods,3080.1861,1268.5442,1773.6868000000004,2365.6062000000024,1987.3317000000002,378.27450000000226,530.7352000000028,289.66840000000025,2017_SML.csv
2017,PAK,D,utilities,24314.7442,4891.5528,19483.255299999997,10938.443899999997,10932.994599999998,5.449299999998402,12.257199999903605,2856.061999999998,2017_SML.csv
2017,PAK,E,utilities,3076.6535,1788.9491,1244.6653,2211.3194000000044,2207.755,3.564400000004298,8.06259999999952,150.3665999999996,2017_SML.csv
2017,PAK,F,,17623.867,9465.7829,7939.5357,16481.618399999996,16469.195799999998,12.422599999998056,30.307899999991378,1086.5158999999994,2017_SML.csv
2017,PAK,G,consumer_goods,51146.4489,34066.2654,16887.0593,26852.46949999997,24909.337,1943.1324999999706,3000.1388999998853,1346.6855999999989,2017_SML.csv
2017,PAK,H49,shipping,15972.768,8684.0269,6645.342199999999,8347.917700000004,8188.8678,159.04990000000362,288.4354000000176,1076.4033000000009,2017_SML.csv
2017,PAK,H50,shipping,5992.1628,2735.5876,3251.9190999999996,1558.4038,1479.8330000000003,78.57079999999974,326.310300000024,791.6071000000002,2017_SML.csv
2017,PAK,H51,aviation,4535.2789,1962.9508,2569.2522999999997,2372.2786000000015,2115.3293,256.9493000000016,649.1365999999994,481.52329999999984,2017_SML.csv
2017,PAK,H52,ports,5387.4405,3110.0319,2225.1857,1972.4530999999995,1930.0336,42.419499999999516,142.29750000001923,286.9235000000001,2017_SML.csv
2017,PAK,H53,,1221.0294,768.6087,437.8547000000001,492.07159999999965,490.3674,1.7041999999996733,3.2043999999947346,43.7749,2017_SML.csv
2017,PAK,I,tourism,15901.2916,8714.756,7302.306299999999,14297.856000000002,14173.1079,124.7481000000007,129.05749999998807,269.4358999999977,2017_SML.csv
2017,PAK,J58T60,telecommunications,5363.9329,2732.1256,2582.4266000000002,3752.4528000000023,3671.3184,81.13440000000219,193.2944999999936,192.75580000000082,2017_SML.csv
2017,PAK,J61,telecommunications,11543.0491,6973.2186,4496.519300000001,7805.557200000004,7557.9924,247.56480000000374,485.0916000000284,274.6173999999992,2017_SML.csv
2017,PAK,J62_63,telecommunications,2566.4575,1639.8443,903.4868999999999,1800.8483999999992,1380.9606,419.88779999999906,810.3248999999967,93.77519999999993,2017_SML.csv
2017,PAK,K,banking,16131.6746,10790.1267,5232.9547,10715.249499999998,10548.4057,166.84379999999874,338.8860000000459,380.1964000000007,2017_SML.csv
2017,PAK,L,,17532.4734,14613.539,2865.8885,15855.403699999999,15814.7974,40.606299999999464,61.20189999999002,205.8133000000007,2017_SML.csv
2017,PAK,M,,12260.6832,8013.9106,4160.417299999999,5578.0639,5176.5412,401.52270000000044,1320.3935000000201,415.59819999999945,2017_SML.csv
2017,PAK,N,,7823.94,5391.0567,2390.5734999999995,2710.6098000000043,2585.5037999999995,125.10600000000477,633.2392000000286,231.79929999999922,2017_SML.csv
2017,PAK,O,government,25798.3878,14963.2647,10709.0059,24244.44160000001,24238.868000000002,5.573600000006991,12.278099999996812,723.1031999999977,2017_SML.csv
2017,PAK,P,government,11974.0526,9515.6203,2431.2203,11568.431899999987,11555.149800000001,13.282099999985803,15.309499999981142,152.9131000000002,2017_SML.csv
2017,PAK,Q,,18724.5206,12249.9133,6405.090200000001,17907.594399999998,17899.2439,8.350499999996828,10.360999999990554,575.6665000000003,2017_SML.csv
2017,PAK,R,,3802.6505,2167.2137,1615.1118999999999,3539.112899999999,3430.5813,108.53159999999934,131.42549999999625,104.07870000000003,2017_SML.csv
2017,PAK,S,,7026.2049,3541.1674,3420.7609,5964.997500000001,5948.9068,16.09070000000156,22.88129999999296,348.70840000000044,2017_SML.csv
2017,PAK,T,,1481.3989,1481.3989,0.0,1481.5125,1481.5125,0.0,0.0,0.0,2017_SML.csv
2017,PER,A01,agriculture,17218.1631,12350.2478,4741.090800000001,6999.3922,5977.2407,1022.1514999999999,2611.1278999999504,878.6763999999998,2017_SML.csv
2017,PER,A02,agriculture,368.8206,315.4032,51.3314,159.5801000000001,152.9378,6.642300000000091,14.71080000000049,9.664000000000009,2017_SML.csv
2017,PER,A03,agriculture,1657.3172,1083.5723,540.6831,731.9347,728.4481,3.4866000000000668,4.738599999998996,134.38639999999998,2017_SML.csv
2017,PER,B05,,306.7173,222.8542,80.3429,2.1223,0.14579999999999999,1.9765000000000001,23.575999999999354,12.475700000000003,2017_SML.csv
2017,PER,B06,oil,3161.1918,1291.0899,1819.8989000000001,84.59039999999999,52.2501,32.340299999999985,798.4449000000042,182.17079999999987,2017_SML.csv
2017,PER,B07,,24650.404,16404.1878,7855.0217999999995,16.9946,5.5520000000000005,11.442599999999999,22424.000499999966,1387.1429999999991,2017_SML.csv
2017,PER,B08,,1534.0801,1243.9502,284.1345,3.6061000000000005,1.0014,2.6047000000000002,181.80009999999825,35.089200000000005,2017_SML.csv
2017,PER,B09,,1623.7611,960.6534,647.4098000000001,366.87390000000005,365.5772,1.296700000000044,5.309199999997361,105.47560000000021,2017_SML.csv
2017,PER,C10T12,consumer_goods,26200.415,6920.0099,19004.8825,16394.29149999999,13551.280999999999,2843.0104999999894,4223.500199999937,1914.550100000004,2017_SML.csv
2017,PER,C13T15,consumer_goods,6188.8817,2183.9464,3856.58,3984.778700000002,3050.0027999999998,934.7759000000024,1110.637000000033,900.4512999999988,2017_SML.csv
2017,PER,C16,consumer_goods,1091.0202,402.3602,673.4936000000002,19.064399999999996,3.833,15.231399999999995,96.15099999999687,139.16200000000026,2017_SML.csv
2017,PER,C17_18,consumer_goods,3952.4982,1644.5184,2230.2010999999998,712.3525999999999,634.1779999999999,78.17460000000005,143.72080000002939,403.6913999999997,2017_SML.csv
2017,PER,C19,oil,8797.9462,2675.0322,6017.5869999999995,1745.7380999999998,907.1074,838.6306999999998,2171.119900000007,2576.2319999999977,2017_SML.csv
2017,PER,C20,consumer_goods,4362.2989,1526.0211,2779.1614999999997,1282.7652999999998,1089.7087,193.0565999999999,717.6051000000075,713.2039,2017_SML.csv
2017,PER,C21,consumer_goods,738.2352,274.7251,448.4945000000001,424.2781999999998,392.4821,31.796099999999797,47.76019999999795,97.43910000000005,2017_SML.csv
2017,PER,C22,consumer_goods,2992.1391,990.1304,1913.868,296.99230000000017,195.2584,101.73390000000018,392.8957000000232,636.3238999999996,2017_SML.csv
2017,PER,C23,consumer_goods,4431.4899,1918.3592,2453.5845,110.30600000000013,68.8635,41.44250000000012,288.9677000000338,359.82760000000053,2017_SML.csv
2017,PER,C24A,,1474.6887,313.0451,1131.4146,53.60290000000002,52.4935,1.1094000000000221,130.3103999999971,205.9870000000003,2017_SML.csv
2017,PER,C24B,,4516.7166,1562.5725,2935.9696999999996,178.24000000000004,91.1823,87.05770000000004,3435.693300000006,329.4235999999996,2017_SML.csv
2017,PER,C25,,3194.3669,1320.8616,1847.5475000000001,1048.8575,984.1414,64.7161000000001,237.62049999999772,584.8900999999998,2017_SML.csv
2017,PER,C26,electronics,165.999,51.8794,112.00999999999999,70.67300000000003,47.0031,23.669900000000027,37.387700000000535,68.87599999999999,2017_SML.csv
2017,PER,C27,electronics,971.6434,44.3083,914.8386,390.4525999999999,351.7609,38.69169999999991,326.5900999999989,192.09960000000012,2017_SML.csv
2017,PER,C28,consumer_goods,1808.7653,1051.4424,743.4252000000001,1190.0780999999986,1038.0427,152.03539999999862,243.66359999999509,239.62360000000007,2017_SML.csv
2017,PER,C29,automotive,1844.1032,897.5728,923.5802000000001,1277.4347,1200.7774,76.65730000000008,138.4304999999972,266.1007000000002,2017_SML.csv
2017,PER,C301,,87.6001,34.4024,51.857000000000006,72.40890000000002,71.2262,1.1827000000000112,1.6198999999999977,12.636500000000005,2017_SML.csv
2017,PER,C302T309,aerospace,663.7093,277.4501,376.0445,494.28119999999967,479.4637,14.817499999999654,21.5291000000002,94.52429999999998,2017_SML.csv
2017,PER,C31T33,consumer_goods,7582.7168,3548.8433,3926.2185,4227.413600000002,3528.4814,698.9322000000016,1627.992100000014,810.6395999999991,2017_SML.csv
2017,PER,D,utilities,6561.8597,4787.0549,1761.7777,2046.2186,2044.1262,2.092399999999998,6.2357999999999265,202.95629999999983,2017_SML.csv
2017,PER,E,utilities,1302.308,831.6821,457.23319999999995,536.6769999999999,533.5539,3.1230999999999085,9.348799999996459,50.95709999999991,2017_SML.csv
2017,PER,F,,26095.6939,13304.1216,12479.0752,23853.01179999999,23852.899999999998,0.11179999999149004,1.5245999999983724,2440.4873000000007,2017_SML.csv
2017,PER,G,consumer_goods,31445.3623,19934.5856,11107.404400000003,14347.875500000004,12642.2205,1705.6550000000043,3616.3038999999753,1214.8612000000012,2017_SML.csv
2017,PER,H49,shipping,18815.792,9423.4826,8853.5744,9871.839299999992,9426.357799999998,445.4814999999944,1263.433599999923,1274.7531,2017_SML.csv
2017,PER,H50,shipping,497.403,216.9503,276.2531,164.1252,118.9055,45.2197,173.5427999999984,42.67409999999998,2017_SML.csv
2017,PER,H51,aviation,2645.2933,451.2919,2169.9946,1324.4941999999999,919.0713,405.4228999999999,808.4245999999955,476.6879000000001,2017_SML.csv
2017,PER,H52,ports,5822.1397,2803.8464,2928.4502,870.6918000000001,704.3209,166.3709,523.5392000000294,255.45160000000078,2017_SML.csv
2017,PER,H53,,453.1564,226.6777,220.39430000000002,80.05220000000001,75.6934,4.358800000000016,15.43029999999736,12.96029999999999,2017_SML.csv
2017,PER,I,tourism,17284.3846,9126.355,7576.419599999998,15399.6513,14078.470299999999,1321.1810000000005,1321.2852999999986,694.4902000000002,2017_SML.csv
2017,PER,J58T60,telecommunications,2237.2743,1082.3932,1129.0291999999997,1122.0291999999993,1104.9681999999998,17.060999999999467,26.358299999993278,99.49169999999958,2017_SML.csv
2017,PER,J61,telecommunications,7689.1087,2645.2605,4925.0713000000005,4539.510400000005,4450.5474,88.96300000000429,129.25070000003552,749.871900000001,2017_SML.csv
2017,PER,J62_63,telecommunications,819.8984,538.5437,275.0939,280.1578999999996,279.1874,0.9704999999995607,1.0992999999984931,22.825000000000045,2017_SML.csv
2017,PER,K,banking,15394.7491,10235.3817,5007.774299999999,5981.773400000004,5657.8677,323.9057000000039,360.0382999999374,367.0691999999999,2017_SML.csv
2017,PER,L,,9695.6287,8298.6426,1370.1721,8700.159099999997,8590.694300000001,109.4647999999961,110.03949999999418,109.3318999999999,2017_SML.csv
2017,PER,M,,12771.6841,6778.0948,5882.197699999999,2095.0752999999995,1998.4398999999999,96.63539999999966,216.98339999991958,446.3947999999982,2017_SML.csv
2017,PER,N,,8237.8853,5328.5462,2832.5196,947.4253999999994,826.8421999999999,120.58319999999947,424.2903000000264,319.19979999999987,2017_SML.csv
2017,PER,O,government,18223.3627,10754.0716,7247.7606,16737.964700000008,16684.944799999997,53.01990000001024,123.24000000000319,791.5905000000012,2017_SML.csv
2017,PER,P,government,14060.6189,11018.185,2971.7740999999996,13277.459799999988,13187.4444,90.0153999999875,110.99309999998434,255.71089999999958,2017_SML.csv
2017,PER,Q,,10588.3002,5913.6635,4545.8872,8965.265099999999,8901.473300000001,63.79179999999724,64.8113999999955,507.3103999999994,2017_SML.csv
2017,PER,R,,2415.8866,1369.2904,1010.1655999999999,2224.1845000000003,1785.085,439.09950000000026,495.8815000000016,113.85059999999987,2017_SML.csv
2017,PER,S,,6212.1427,2545.5876,3542.3703000000005,4193.597300000008,4106.6284000000005,86.96890000000712,88.6764999999989,673.5368000000003,2017_SML.csv
2017,PER,T,,5016.8083,5016.8083,0.0,5017.1932,5017.1932,0.0,0.0,0.0,2017_SML.csv
2017,PHL,A01,agriculture,45756.4564,24275.174,21115.426000000003,15133.296799999984,14310.9478,822.3489999999838,1912.9544000000133,2684.166500000003,2017_SML.csv
2017,PHL,A02,agriculture,4704.0649,2968.8,1723.9393,139.93850000000018,133.3743,6.56420000000017,24.621200000029063,46.09259999999995,2017_SML.csv
2017,PHL,A03,agriculture,7108.2975,4133.9791,2835.4301000000005,5243.438100000007,5184.4874,58.95070000000669,125.24779999999487,429.4349000000002,2017_SML.csv
2017,PHL,B05,,607.7449,359.7595,238.20790000000005,9.39639999999999,7.2375,2.1588999999999894,158.63499999999814,88.20970000000003,2017_SML.csv
2017,PHL,B06,oil,916.8131,602.697,303.1535,32.50209999999997,20.229799999999997,12.272299999999973,125.75159999999676,103.14380000000003,2017_SML.csv
2017,PHL,B07,,1591.053,992.7375,576.7332,21.92509999999999,20.6578,1.267299999999988,1362.6383999999855,266.8038,2017_SML.csv
2017,PHL,B08,,1118.6713,801.036,302.23830000000004,75.03230000000003,69.869,5.163300000000035,96.00929999999481,86.95760000000001,2017_SML.csv
2017,PHL,B09,,173.0401,58.3792,109.78220000000002,62.11159999999997,4.057,58.054599999999965,160.99880000000041,39.14509999999997,2017_SML.csv
2017,PHL,C10T12,consumer_goods,106604.9962,31952.5893,74863.5926,70387.94729999996,67270.6446,3117.3026999999565,4215.837499999929,5888.932299999986,2017_SML.csv
2017,PHL,C13T15,consumer_goods,6525.6766,2493.8465,3951.8219,4653.208799999997,3863.2189,789.9898999999969,1105.9500999999973,863.9524999999994,2017_SML.csv
2017,PHL,C16,consumer_goods,1575.1817,510.2463,1054.8028000000002,293.53250000000014,174.04919999999998,119.48330000000016,1144.4553999999926,59.358799999999974,2017_SML.csv
2017,PHL,C17_18,consumer_goods,2380.6557,946.6981,1408.1161000000002,1001.5720999999999,826.6234000000001,174.9486999999998,506.27779999999564,324.5988000000009,2017_SML.csv
2017,PHL,C19,oil,10258.6403,2778.5313,7438.3014,2192.4590000000026,1994.4772,197.98180000000252,678.470000000036,4130.0478,2017_SML.csv
2017,PHL,C20,consumer_goods,16077.6942,5788.2213,10222.0556,3923.640000000001,3506.6003000000005,417.03970000000027,2317.087399999965,2834.8647999999994,2017_SML.csv
2017,PHL,C21,consumer_goods,1135.4722,675.6699,450.64259999999996,796.0081999999996,758.2034,37.80479999999966,67.15509999999648,134.63189999999986,2017_SML.csv
2017,PHL,C22,consumer_goods,1964.1823,653.021,1276.0641999999998,666.0201999999996,492.7183,173.3018999999996,992.0763999999933,378.91729999999984,2017_SML.csv
2017,PHL,C23,consumer_goods,3208.4392,1377.6827,1779.9785000000002,686.0751999999995,579.3964000000001,106.67879999999946,491.2415000000135,510.5790000000002,2017_SML.csv
2017,PHL,C24A,,2821.6147,762.6227,2034.9091999999998,380.8485999999997,377.9748,2.873799999999676,204.82360000002274,1094.8632999999995,2017_SML.csv
2017,PHL,C24B,,2086.7492,549.3844,1522.2876,78.50529999999998,56.408300000000004,22.096999999999973,1653.968999999982,996.0898000000002,2017_SML.csv
2017,PHL,C25,,1304.8459,553.8814,740.8187999999999,256.4790000000001,202.4947,53.984300000000104,206.93109999999947,352.2288999999999,2017_SML.csv
2017,PHL,C26,electronics,23702.9533,6592.0205,16934.297,8846.711200000002,1614.3242,7232.3870000000015,18052.900500000036,9625.712899999999,2017_SML.csv
2017,PHL,C27,electronics,3299.0693,825.2474,2420.1179,1428.650399999999,186.47769999999997,1242.1726999999992,2718.5000999999907,1346.5483000000002,2017_SML.csv
2017,PHL,C28,consumer_goods,1750.3906,732.1442,1000.3213999999999,998.2963999999995,268.081,730.2153999999995,1233.7359999999971,545.0805999999999,2017_SML.csv
2017,PHL,C29,automotive,3046.7374,1125.3857,1873.4523,2050.1548000000003,1146.3645000000001,903.7903000000001,1509.6201999999955,860.3516999999999,2017_SML.csv
2017,PHL,C301,,540.7837,153.7881,378.9256,366.7945,138.54559999999998,228.24890000000005,350.6732000000021,185.19959999999995,2017_SML.csv
