year,country_iso3,wiod_sector,wiod_sector_name,geds_sector,gross_output_usd_m,value_added_usd_m,intermediate_inputs_usd_m,source_file
2014,ESP,M69_M70,Legal and accounting activities; activities of head offices; management consulta,,37621.99287251239,24237.13559471562,13098.958352446212,WIOT2014_Nov16_ROW.xlsb
2014,ESP,M71,Architectural and engineering activities; technical testing and analysis,,29344.049457066147,14980.233606553524,14221.959353664924,WIOT2014_Nov16_ROW.xlsb
2014,ESP,M72,Scientific research and development,,8445.038480319323,5574.918964449172,2685.9616589657307,WIOT2014_Nov16_ROW.xlsb
2014,ESP,M73,Advertising and market research,,11943.25451588801,5234.919066326911,6676.059049186804,WIOT2014_Nov16_ROW.xlsb
2014,ESP,M74_M75,"Other professional, scientific and technical activities; veterinary activities",,7511.192674214122,4509.046267954777,2969.120367393478,WIOT2014_Nov16_ROW.xlsb
2014,ESP,N,Administrative and support service activities,,67195.53,38450.775499999996,28483.59895277292,WIOT2014_Nov16_ROW.xlsb
2014,ESP,O84,Public administration and defence; compulsory social security,government,111742.792,82740.3085,25755.893472401527,WIOT2014_Nov16_ROW.xlsb
2014,ESP,P85,Education,government,86600.9295,74961.94099999999,10142.057186546763,WIOT2014_Nov16_ROW.xlsb
2014,ESP,Q,Human health and social work activities,,123642.16649999999,79254.32449999999,40374.754300899265,WIOT2014_Nov16_ROW.xlsb
2014,ESP,R_S,Other service activities,,69493.83499999999,42392.435,25416.519710435252,WIOT2014_Nov16_ROW.xlsb
2014,ESP,T,Activities of households as employers; undifferentiated goods- and services-prod,,12109.2775,12109.2775,0.0,WIOT2014_Nov16_ROW.xlsb
2014,ESP,U,Activities of extraterritorial organizations and bodies,,0.0,0.0,0.0,WIOT2014_Nov16_ROW.xlsb
2014,EST,A01,"Crop and animal production, hunting and related service activities",agriculture,1223.1885722555346,456.5112222555346,703.4112861445199,WIOT2014_Nov16_ROW.xlsb
2014,EST,A02,Forestry and logging,agriculture,680.7658669605585,295.63371696055844,379.1011410562585,WIOT2014_Nov16_ROW.xlsb
2014,EST,A03,Fishing and aquaculture,agriculture,108.96527019219609,53.699670192196095,51.07216448778356,WIOT2014_Nov16_ROW.xlsb
2014,EST,B,Mining and quarrying,oil,638.1679243241484,351.7433243241485,267.8682456871263,WIOT2014_Nov16_ROW.xlsb
2014,EST,C10-C12,"Manufacture of food products, beverages and tobacco products",consumer_goods,2286.935315332782,493.8588653327824,1697.4006023072413,WIOT2014_Nov16_ROW.xlsb
2014,EST,C13-C15,"Manufacture of textiles, wearing apparel and leather products",consumer_goods,606.6534589254251,209.69765892542506,375.8388617705635,WIOT2014_Nov16_ROW.xlsb
2014,EST,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufact",consumer_goods,2310.0370209004905,572.2261709004906,1700.8943009392915,WIOT2014_Nov16_ROW.xlsb
2014,EST,C17,Manufacture of paper and paper products,consumer_goods,275.75157223882957,73.0224722388296,193.25669258918487,WIOT2014_Nov16_ROW.xlsb
2014,EST,C18,Printing and reproduction of recorded media,consumer_goods,299.7880288988728,99.05167889887284,191.58109153389645,WIOT2014_Nov16_ROW.xlsb
2014,EST,C19,Manufacture of coke and refined petroleum products ,oil,381.6455174133535,174.39951741335352,199.10683672745543,WIOT2014_Nov16_ROW.xlsb
2014,EST,C20,Manufacture of chemicals and chemical products ,consumer_goods,666.0769212238654,120.59482122386538,516.4048801746326,WIOT2014_Nov16_ROW.xlsb
2014,EST,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,consumer_goods,55.15031444776591,14.631064447765917,38.63267768231055,WIOT2014_Nov16_ROW.xlsb
2014,EST,C22,Manufacture of rubber and plastic products,consumer_goods,463.7700776685013,130.44942766850127,316.8720957729639,WIOT2014_Nov16_ROW.xlsb
2014,EST,C23,Manufacture of other non-metallic mineral products,consumer_goods,553.3726466623292,177.4071466623292,361.49743969784413,WIOT2014_Nov16_ROW.xlsb
2014,EST,C24,Manufacture of basic metals,consumer_goods,92.67389401150012,21.20059401150012,68.31410193713674,WIOT2014_Nov16_ROW.xlsb
2014,EST,C25,"Manufacture of fabricated metal products, except machinery and equipment",consumer_goods,1402.3937102431905,396.1878102431904,954.9457133950184,WIOT2014_Nov16_ROW.xlsb
2014,EST,C26,"Manufacture of computer, electronic and optical products",electronics,2410.3224595210045,257.75390952100435,2043.0023534684906,WIOT2014_Nov16_ROW.xlsb
2014,EST,C27,Manufacture of electrical equipment,electronics,785.3244534317466,238.24815343174666,519.3543720266457,WIOT2014_Nov16_ROW.xlsb
2014,EST,C28,Manufacture of machinery and equipment n.e.c.,consumer_goods,457.49389176282335,143.83504176282332,298.4775346497265,WIOT2014_Nov16_ROW.xlsb
2014,EST,C29,"Manufacture of motor vehicles, trailers and semi-trailers",automotive,414.0947339044119,125.01313390441189,274.545775044265,WIOT2014_Nov16_ROW.xlsb
2014,EST,C30,Manufacture of other transport equipment,aerospace,89.73610486416149,26.499504864161494,60.84148500029699,WIOT2014_Nov16_ROW.xlsb
2014,EST,C31_C32,Manufacture of furniture; other manufacturing,consumer_goods,819.5096362371415,252.63868623714146,545.5361986553013,WIOT2014_Nov16_ROW.xlsb
2014,EST,C33,Repair and installation of machinery and equipment,consumer_goods,494.6168637155568,186.93626371555683,296.8965223365359,WIOT2014_Nov16_ROW.xlsb
2014,EST,D35,"Electricity, gas, steam and air conditioning supply",utilities,1949.8907786108425,828.7696286108423,1053.1151508588418,WIOT2014_Nov16_ROW.xlsb
2014,EST,E36,"Water collection, treatment and supply",utilities,152.89857153194183,104.67402153194183,45.55765522048153,WIOT2014_Nov16_ROW.xlsb
2014,EST,E37-E39,"Sewerage; waste collection, treatment and disposal activities; materials recover",utilities,393.79728161370866,81.7326316137087,305.578769112763,WIOT2014_Nov16_ROW.xlsb
2014,EST,F,Construction,,4119.448063920413,1530.6001139204134,2490.8478926655866,WIOT2014_Nov16_ROW.xlsb
2014,EST,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,consumer_goods,783.3214153767431,391.54676537674305,374.92353553243703,WIOT2014_Nov16_ROW.xlsb
2014,EST,G46,"Wholesale trade, except of motor vehicles and motorcycles",consumer_goods,2658.2985707304506,1358.0956207304507,1270.871359429784,WIOT2014_Nov16_ROW.xlsb
2014,EST,G47,"Retail trade, except of motor vehicles and motorcycles",consumer_goods,2034.018376920994,1101.411376920994,903.7347030833513,WIOT2014_Nov16_ROW.xlsb
2014,EST,H49,Land transport and transport via pipelines,shipping,2479.0934327427944,792.0312827427947,1513.0573717520874,WIOT2014_Nov16_ROW.xlsb
2014,EST,H50,Water transport,shipping,656.9964820411823,67.93958204118232,565.6304069831134,WIOT2014_Nov16_ROW.xlsb
2014,EST,H51,Air transport,aviation,175.46613361831578,18.304583618315785,154.00922375410246,WIOT2014_Nov16_ROW.xlsb
2014,EST,H52,Warehousing and support activities for transportation,ports,3065.4494393775162,1097.2766893775167,1949.2613777621873,WIOT2014_Nov16_ROW.xlsb
2014,EST,H53,Postal and courier activities,telecommunications,145.55409866359528,75.01074866359528,69.06370423794148,WIOT2014_Nov16_ROW.xlsb
2014,EST,I,Accommodation and food service activities,tourism,1118.3629140436792,422.62746404367937,639.8512457826113,WIOT2014_Nov16_ROW.xlsb
2014,EST,J58,Publishing activities,telecommunications,180.80756843165872,82.76426843165873,95.22881264007042,WIOT2014_Nov16_ROW.xlsb
2014,EST,J59_J60,"Motion picture, video and television programme production, sound recording and m",telecommunications,233.02009373208602,100.96719373208602,127.68008529247521,WIOT2014_Nov16_ROW.xlsb
2014,EST,J61,Telecommunications,telecommunications,735.5155737973236,323.6805737973237,395.99422196550574,WIOT2014_Nov16_ROW.xlsb
2014,EST,J62_J63,"Computer programming, consultancy and related activities; information service ac",telecommunications,1112.0867281380013,722.9690781380014,377.7852129071024,WIOT2014_Nov16_ROW.xlsb
2014,EST,K64,"Financial service activities, except insurance and pension funding",banking,994.4416263741231,695.9276763741229,291.17863070028505,WIOT2014_Nov16_ROW.xlsb
2014,EST,K65,"Insurance, reinsurance and pension funding, except compulsory social security",insurance,243.30235574777117,104.60695574777118,134.97675783169402,WIOT2014_Nov16_ROW.xlsb
2014,EST,K66,Activities auxiliary to financial services and insurance activities,capital_markets,214.99275123705357,86.39395123705357,125.33965380106338,WIOT2014_Nov16_ROW.xlsb
2014,EST,L68,Real estate activities,,3217.546795687457,2343.659495687457,839.4047055597176,WIOT2014_Nov16_ROW.xlsb
2014,EST,M69_M70,Legal and accounting activities; activities of head offices; management consulta,,834.0650461035011,504.99559610350104,320.37205632347843,WIOT2014_Nov16_ROW.xlsb
2014,EST,M71,Architectural and engineering activities; technical testing and analysis,,421.43920677275844,219.90575677275842,194.1354829270272,WIOT2014_Nov16_ROW.xlsb
2014,EST,M72,Scientific research and development,,361.34806512265027,264.23471512265024,94.3268111491155,WIOT2014_Nov16_ROW.xlsb
2014,EST,M73,Advertising and market research,,475.2541625171886,159.86826251718864,303.62637159024695,WIOT2014_Nov16_ROW.xlsb
2014,EST,M74_M75,"Other professional, scientific and technical activities; veterinary activities",,183.21121409766303,80.51816409766303,98.86385206769465,WIOT2014_Nov16_ROW.xlsb
2014,EST,N,Administrative and support service activities,,1683.6202531656963,917.2086031656966,747.4337924322092,WIOT2014_Nov16_ROW.xlsb
2014,EST,O84,Public administration and defence; compulsory social security,government,2354.7715374622376,1589.6883874622376,726.9923799140622,WIOT2014_Nov16_ROW.xlsb
2014,EST,P85,Education,government,1469.9628606319786,1062.1133606319786,379.18819853873094,WIOT2014_Nov16_ROW.xlsb
2014,EST,Q,Human health and social work activities,,1303.4436303260125,797.1522803260124,474.9410541515281,WIOT2014_Nov16_ROW.xlsb
2014,EST,R_S,Other service activities,,1215.3099559058537,595.8304059058538,588.6760315842116,WIOT2014_Nov16_ROW.xlsb
2014,EST,T,Activities of households as employers; undifferentiated goods- and services-prod,,0.0,0.0,0.0,WIOT2014_Nov16_ROW.xlsb
2014,EST,U,Activities of extraterritorial organizations and bodies,,0.0,0.0,0.0,WIOT2014_Nov16_ROW.xlsb
2014,FIN,A01,"Crop and animal production, hunting and related service activities",agriculture,6459.1669999999995,2044.5615000000005,4269.114150155623,WIOT2014_Nov16_ROW.xlsb
2014,FIN,A02,Forestry and logging,agriculture,6250.5925,4461.103,1728.0506318574257,WIOT2014_Nov16_ROW.xlsb
2014,FIN,A03,Fishing and aquaculture,agriculture,241.78699999999998,151.44899999999998,83.80326290487127,WIOT2014_Nov16_ROW.xlsb
2014,FIN,B,Mining and quarrying,oil,2447.0969999999998,817.0275000000003,1571.0590522182576,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C10-C12,"Manufacture of food products, beverages and tobacco products",consumer_goods,14885.842499999999,3423.544499999995,11693.355520760739,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C13-C15,"Manufacture of textiles, wearing apparel and leather products",consumer_goods,1572.944,498.1875000000001,1033.493141731013,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufact",consumer_goods,7650.831499999999,1567.6299999999987,6018.396472732992,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C17,Manufacture of paper and paper products,consumer_goods,17340.910499999998,3768.954500000002,13360.77361135722,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C18,Printing and reproduction of recorded media,consumer_goods,1711.108,662.9214999999999,1031.7325235636572,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C19,Manufacture of coke and refined petroleum products ,oil,12786.8125,474.27449999999516,11221.749453079321,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C20,Manufacture of chemicals and chemical products ,consumer_goods,9870.755,2419.1985000000022,7081.804328018529,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,consumer_goods,2445.7684999999997,1719.0790000000006,712.6487801532795,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C22,Manufacture of rubber and plastic products,consumer_goods,3909.7754999999997,1295.2874999999997,2534.793396894085,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C23,Manufacture of other non-metallic mineral products,consumer_goods,3992.1425,1421.4950000000003,2506.8546077023925,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C24,Manufacture of basic metals,consumer_goods,12018.9395,1676.5670000000023,10042.611831509574,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C25,"Manufacture of fabricated metal products, except machinery and equipment",consumer_goods,8781.385,3268.1099999999997,5396.5046400343035,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C26,"Manufacture of computer, electronic and optical products",electronics,14471.350499999999,5614.240999999998,8712.054050838862,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C27,Manufacture of electrical equipment,electronics,5794.9169999999995,2166.783499999999,3515.94795199834,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C28,Manufacture of machinery and equipment n.e.c.,consumer_goods,19099.8445,5648.781999999997,13068.589839403881,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C29,"Manufacture of motor vehicles, trailers and semi-trailers",automotive,1964.8515,544.6849999999994,1370.3427898150699,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C30,Manufacture of other transport equipment,aerospace,2141.542,635.0229999999997,1458.1044143282118,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C31_C32,Manufacture of furniture; other manufacturing,consumer_goods,2126.9285,778.5010000000001,1319.7352378776516,WIOT2014_Nov16_ROW.xlsb
2014,FIN,C33,Repair and installation of machinery and equipment,consumer_goods,3649.3894999999998,1728.3785000000003,1864.4691119914605,WIOT2014_Nov16_ROW.xlsb
2014,FIN,D35,"Electricity, gas, steam and air conditioning supply",utilities,11414.472,5275.4735,5661.863050204063,WIOT2014_Nov16_ROW.xlsb
2014,FIN,E36,"Water collection, treatment and supply",utilities,920.6505,524.7575,362.9427588092581,WIOT2014_Nov16_ROW.xlsb
2014,FIN,E37-E39,"Sewerage; waste collection, treatment and disposal activities; materials recover",utilities,3682.602,1762.9195000000002,1878.0695186574549,WIOT2014_Nov16_ROW.xlsb
2014,FIN,F,Construction,,38102.7085,14594.900999999989,22740.80123585455,WIOT2014_Nov16_ROW.xlsb
2014,FIN,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,consumer_goods,6775.349999999999,3577.6505000000006,3148.0796642012274,WIOT2014_Nov16_ROW.xlsb
2014,FIN,G46,"Wholesale trade, except of motor vehicles and motorcycles",consumer_goods,19785.3505,10394.184000000001,9275.483473929971,WIOT2014_Nov16_ROW.xlsb
2014,FIN,G47,"Retail trade, except of motor vehicles and motorcycles",consumer_goods,15564.706,8576.796,6889.82503737359,WIOT2014_Nov16_ROW.xlsb
2014,FIN,H49,Land transport and transport via pipelines,shipping,12758.913999999999,6085.8584999999985,5982.153325891582,WIOT2014_Nov16_ROW.xlsb
2014,FIN,H50,Water transport,shipping,3379.7039999999997,955.1914999999991,2284.4700068240363,WIOT2014_Nov16_ROW.xlsb
2014,FIN,H51,Air transport,aviation,3706.515,759.9020000000012,2863.166028248866,WIOT2014_Nov16_ROW.xlsb
2014,FIN,H52,Warehousing and support activities for transportation,ports,8959.404,2949.2700000000023,5875.350255280739,WIOT2014_Nov16_ROW.xlsb
2014,FIN,H53,Postal and courier activities,telecommunications,2076.4455,1093.3555000000003,979.9074645046891,WIOT2014_Nov16_ROW.xlsb
2014,FIN,I,Accommodation and food service activities,tourism,9618.34,3749.027000000001,5560.68982429459,WIOT2014_Nov16_ROW.xlsb
2014,FIN,J58,Publishing activities,telecommunications,4216.659,1862.5570000000005,2330.310635274543,WIOT2014_Nov16_ROW.xlsb
2014,FIN,J59_J60,"Motion picture, video and television programme production, sound recording and m",telecommunications,2359.4159999999997,1130.5535000000002,1217.464309645109,WIOT2014_Nov16_ROW.xlsb
2014,FIN,J61,Telecommunications,telecommunications,5481.391,2850.961,2607.1504406725116,WIOT2014_Nov16_ROW.xlsb
2014,FIN,J62_J63,"Computer programming, consultancy and related activities; information service ac",telecommunications,13274.372,7168.585999999998,6046.041071946542,WIOT2014_Nov16_ROW.xlsb
2014,FIN,K64,"Financial service activities, except insurance and pension funding",banking,7904.575,3877.891499999998,3475.4346100948255,WIOT2014_Nov16_ROW.xlsb
2014,FIN,K65,"Insurance, reinsurance and pension funding, except compulsory social security",insurance,3715.8145,2126.9284999999995,1361.3952845625372,WIOT2014_Nov16_ROW.xlsb
2014,FIN,K66,Activities auxiliary to financial services and insurance activities,capital_markets,2878.8595,964.491,1574.4372860974818,WIOT2014_Nov16_ROW.xlsb
2014,FIN,L68,Real estate activities,,42882.6515,28815.164999999997,12423.678951647818,WIOT2014_Nov16_ROW.xlsb
2014,FIN,M69_M70,Legal and accounting activities; activities of head offices; management consulta,,7313.3925,4001.442,3286.2626083090954,WIOT2014_Nov16_ROW.xlsb
2014,FIN,M71,Architectural and engineering activities; technical testing and analysis,,7366.532499999999,4079.8235000000004,3225.0749395717826,WIOT2014_Nov16_ROW.xlsb
2014,FIN,M72,Scientific research and development,,2873.5454999999997,2095.0445,709.6693653276004,WIOT2014_Nov16_ROW.xlsb
2014,FIN,M73,Advertising and market research,,1647.34,793.1145,838.8709513897667,WIOT2014_Nov16_ROW.xlsb
2014,FIN,M74_M75,"Other professional, scientific and technical activities; veterinary activities",,1917.0255,860.8679999999998,1031.5747308443677,WIOT2014_Nov16_ROW.xlsb
2014,FIN,N,Administrative and support service activities,,13667.608,7807.594499999998,5643.791751066177,WIOT2014_Nov16_ROW.xlsb
2014,FIN,O84,Public administration and defence; compulsory social security,government,26822.414999999997,14849.973,10445.285388492059,WIOT2014_Nov16_ROW.xlsb
2014,FIN,P85,Education,government,18649.483,13536.086500000001,4577.2407625764945,WIOT2014_Nov16_ROW.xlsb
2014,FIN,Q,Human health and social work activities,,37811.767,23478.580499999996,12937.940417440504,WIOT2014_Nov16_ROW.xlsb
2014,FIN,R_S,Other service activities,,14242.8485,7074.262500000001,6467.051528887801,WIOT2014_Nov16_ROW.xlsb
2014,FIN,T,Activities of households as employers; undifferentiated goods- and services-prod,,272.3425,272.3425,0.0,WIOT2014_Nov16_ROW.xlsb
2014,FIN,U,Activities of extraterritorial organizations and bodies,,0.0,0.0,0.0,WIOT2014_Nov16_ROW.xlsb
2014,FRA,A01,"Crop and animal production, hunting and related service activities",agriculture,105251.1202936788,38431.06065093622,64198.57700282705,WIOT2014_Nov16_ROW.xlsb
2014,FRA,A02,Forestry and logging,agriculture,6705.701808384,3121.2120972784405,3559.9140678319764,WIOT2014_Nov16_ROW.xlsb
2014,FRA,A03,Fishing and aquaculture,agriculture,3047.437397937196,959.7272517853022,1965.4291701905104,WIOT2014_Nov16_ROW.xlsb
2014,FRA,B,Mining and quarrying,oil,7223.054499999999,3094.0765000000015,3963.655846969683,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C10-C12,"Manufacture of food products, beverages and tobacco products",consumer_goods,206128.7315,56463.906999999956,147215.22479401817,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C13-C15,"Manufacture of textiles, wearing apparel and leather products",consumer_goods,21631.9655,6871.002000000005,14115.64565742277,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufact",consumer_goods,13723.107807720806,3916.6392208558677,9654.188308742561,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C17,Manufacture of paper and paper products,consumer_goods,21700.323536369644,5704.785776202499,15525.652443073346,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C18,Printing and reproduction of recorded media,consumer_goods,12673.544439338151,5317.907971291066,7164.859693809847,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C19,Manufacture of coke and refined petroleum products ,oil,64264.859,1319.2005,57925.128188449,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C20,Manufacture of chemicals and chemical products ,consumer_goods,89513.0015,21099.23700000002,63022.31476228997,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,consumer_goods,32969.3845,16582.337000000003,15820.420750099212,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C22,Manufacture of rubber and plastic products,consumer_goods,40401.51307097409,15013.783679947488,24616.686921442746,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C23,Manufacture of other non-metallic mineral products,consumer_goods,31782.00729119032,10129.28520831665,21018.266740894556,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C24,Manufacture of basic metals,consumer_goods,43106.876155380276,6179.409062640228,35728.26165240988,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C25,"Manufacture of fabricated metal products, except machinery and equipment",consumer_goods,65066.252227966506,25782.5473218119,38326.48278462724,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C26,"Manufacture of computer, electronic and optical products",electronics,30010.815,13710.119999999995,15729.164801630435,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C27,Manufacture of electrical equipment,electronics,26940.6515,8455.902499999997,17867.80204730961,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C28,Manufacture of machinery and equipment n.e.c.,consumer_goods,49684.5715,16723.15799999999,31910.623183834316,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C29,"Manufacture of motor vehicles, trailers and semi-trailers",automotive,70330.09293809936,13066.099885462134,55212.14433385383,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C30,Manufacture of other transport equipment,aerospace,78038.9088740702,17565.05002917441,58298.63034754332,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C31_C32,Manufacture of furniture; other manufacturing,consumer_goods,21669.611122282113,9093.622630907723,12079.27206639645,WIOT2014_Nov16_ROW.xlsb
2014,FRA,C33,Repair and installation of machinery and equipment,consumer_goods,68252.33135896016,31048.605690382887,36241.16848582523,WIOT2014_Nov16_ROW.xlsb
2014,FRA,D35,"Electricity, gas, steam and air conditioning supply",utilities,142726.069,43847.1425,95772.86022016652,WIOT2014_Nov16_ROW.xlsb
2014,FRA,E36,"Water collection, treatment and supply",utilities,12826.750686546718,4216.294434443174,8237.18748679743,WIOT2014_Nov16_ROW.xlsb
2014,FRA,E37-E39,"Sewerage; waste collection, treatment and disposal activities; materials recover",utilities,37329.438313453276,14120.991065556826,22240.072190998428,WIOT2014_Nov16_ROW.xlsb
2014,FRA,F,Construction,,365608.51399999997,143908.43399999992,216639.14853533858,WIOT2014_Nov16_ROW.xlsb
2014,FRA,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,consumer_goods,60541.04215876419,33549.267642266546,26128.310670035728,WIOT2014_Nov16_ROW.xlsb
2014,FRA,G46,"Wholesale trade, except of motor vehicles and motorcycles",consumer_goods,274145.6813608713,119966.32579203401,150418.949252251,WIOT2014_Nov16_ROW.xlsb
2014,FRA,G47,"Retail trade, except of motor vehicles and motorcycles",consumer_goods,181366.4444803645,106776.08306569947,73094.64242925079,WIOT2014_Nov16_ROW.xlsb
2014,FRA,H49,Land transport and transport via pipelines,shipping,108624.31895018998,52787.53301668595,52276.93450173919,WIOT2014_Nov16_ROW.xlsb
2014,FRA,H50,Water transport,shipping,19061.447082274124,2174.1758881699902,16039.099060150465,WIOT2014_Nov16_ROW.xlsb
2014,FRA,H51,Air transport,aviation,25983.937037650416,10174.49535748825,13763.842384860136,WIOT2014_Nov16_ROW.xlsb
2014,FRA,H52,Warehousing and support activities for transportation,ports,77357.42905185766,42660.27301368929,34357.83730900439,WIOT2014_Nov16_ROW.xlsb
2014,FRA,H53,Postal and courier activities,telecommunications,16388.722378027807,11100.308305523395,4681.567956558405,WIOT2014_Nov16_ROW.xlsb
2014,FRA,I,Accommodation and food service activities,tourism,127484.18849999999,69306.51650000001,56413.37422522517,WIOT2014_Nov16_ROW.xlsb
2014,FRA,J58,Publishing activities,telecommunications,32833.70654247226,16457.764659493936,16034.105775851458,WIOT2014_Nov16_ROW.xlsb
2014,FRA,J59_J60,"Motion picture, video and television programme production, sound recording and m",telecommunications,34861.339457527734,15149.907340506063,19257.23625268457,WIOT2014_Nov16_ROW.xlsb
2014,FRA,J61,Telecommunications,telecommunications,77980.29299999999,31712.62349999997,45024.97230239044,WIOT2014_Nov16_ROW.xlsb
2014,FRA,J62_J63,"Computer programming, consultancy and related activities; information service ac",telecommunications,96866.249,60036.2435,36083.10781293395,WIOT2014_Nov16_ROW.xlsb
2014,FRA,K64,"Financial service activities, except insurance and pension funding",banking,154243.0059489118,74819.1899150943,71235.83994215922,WIOT2014_Nov16_ROW.xlsb
2014,FRA,K65,"Insurance, reinsurance and pension funding, except compulsory social security",insurance,77328.09596748407,18117.752963836454,53758.282774723426,WIOT2014_Nov16_ROW.xlsb
2014,FRA,K66,Activities auxiliary to financial services and insurance activities,capital_markets,49841.06758360411,21062.970621069184,26144.57924578942,WIOT2014_Nov16_ROW.xlsb
2014,FRA,L68,Real estate activities,,403060.2575,326234.43100000004,72573.50806611564,WIOT2014_Nov16_ROW.xlsb
2014,FRA,M69_M70,Legal and accounting activities; activities of head offices; management consulta,,202264.4443651827,88345.43873639758,111234.51156293413,WIOT2014_Nov16_ROW.xlsb
2014,FRA,M71,Architectural and engineering activities; technical testing and analysis,,81558.09159250415,35557.55786009985,44530.51562712562,WIOT2014_Nov16_ROW.xlsb
2014,FRA,M72,Scientific research and development,,79821.594,42872.02350000001,35206.47924667973,WIOT2014_Nov16_ROW.xlsb
2014,FRA,M73,Advertising and market research,,24853.13060504,11949.933597432784,12605.740536386393,WIOT2014_Nov16_ROW.xlsb
2014,FRA,M74_M75,"Other professional, scientific and technical activities; veterinary activities",,16844.031437273152,8236.179806069811,8380.52966126797,WIOT2014_Nov16_ROW.xlsb
2014,FRA,N,Administrative and support service activities,,237268.77149999997,137198.1805,97910.10840114912,WIOT2014_Nov16_ROW.xlsb
2014,FRA,O84,Public administration and defence; compulsory social security,government,286483.054,210774.49599999998,65991.24328196363,WIOT2014_Nov16_ROW.xlsb
2014,FRA,P85,Education,government,168573.365,137430.668,28280.363620745997,WIOT2014_Nov16_ROW.xlsb
2014,FRA,Q,Human health and social work activities,,310113.08349999995,240325.65000000002,61120.59688752303,WIOT2014_Nov16_ROW.xlsb
2014,FRA,R_S,Other service activities,,121161.857,72606.49051197286,44407.458292046824,WIOT2014_Nov16_ROW.xlsb
2014,FRA,T,Activities of households as employers; undifferentiated goods- and services-prod,,4619.1945,4619.1945,0.0,WIOT2014_Nov16_ROW.xlsb
2014,FRA,U,Activities of extraterritorial organizations and bodies,,0.0,0.0,0.0,WIOT2014_Nov16_ROW.xlsb
2014,GBR,A01,"Crop and animal production, hunting and related service activities",agriculture,43072.62958586928,16983.252780000003,24768.09069335525,WIOT2014_Nov16_ROW.xlsb
2014,GBR,A02,Forestry and logging,agriculture,1907.510635102041,316.30464,1602.2803338941155,WIOT2014_Nov16_ROW.xlsb
2014,GBR,A03,Fishing and aquaculture,agriculture,2729.308120804388,892.9016399999997,1618.0612436170352,WIOT2014_Nov16_ROW.xlsb
2014,GBR,B,Mining and quarrying,oil,70721.39857516816,42330.45690000001,27353.646598819592,WIOT2014_Nov16_ROW.xlsb
2014,GBR,C10-C12,"Manufacture of food products, beverages and tobacco products",consumer_goods,150146.5056559739,46047.036420000004,102378.89132609051,WIOT2014_Nov16_ROW.xlsb
2014,GBR,C13-C15,"Manufacture of textiles, wearing apparel and leather products",consumer_goods,19881.63345323741,10049.261999999999,9600.572407715848,WIOT2014_Nov16_ROW.xlsb
2014,GBR,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufact",consumer_goods,11957.05748669725,3871.436999999997,7857.902523576009,WIOT2014_Nov16_ROW.xlsb
2014,GBR,C17,Manufacture of paper and paper products,consumer_goods,20252.6998159525,7172.866679999999,12724.959842302993,WIOT2014_Nov16_ROW.xlsb
