event_id,event_name,country,sector,geds_node_id,node_in_graph
16,US–China Trade War,KOR,metals,KOR:metals,False
16,US–China Trade War,KOR,chemicals,KOR:chemicals,False
16,US–China Trade War,TWN,agriculture,TWN:agriculture,False
16,US–China Trade War,TWN,manufacturing,TWN:manufacturing,False
16,US–China Trade War,TWN,technology,TWN:technology,False
16,US–China Trade War,TWN,metals,TWN:metals,False
16,US–China Trade War,TWN,chemicals,TWN:chemicals,False
17,COVID-19 Global Pandemic,,,,False
18,Global Semiconductor Chip Shortage,USA,automotive,USA:automotive,True
18,Global Semiconductor Chip Shortage,USA,electronics,USA:electronics,True
18,Global Semiconductor Chip Shortage,USA,manufacturing,USA:manufacturing,False
18,Global Semiconductor Chip Shortage,USA,defense,USA:defense,False
18,Global Semiconductor Chip Shortage,DEU,automotive,DEU:automotive,True
18,Global Semiconductor Chip Shortage,DEU,electronics,DEU:electronics,True
18,Global Semiconductor Chip Shortage,DEU,manufacturing,DEU:manufacturing,False
18,Global Semiconductor Chip Shortage,DEU,defense,DEU:defense,False
18,Global Semiconductor Chip Shortage,JPN,automotive,JPN:automotive,True
18,Global Semiconductor Chip Shortage,JPN,electronics,JPN:electronics,True
18,Global Semiconductor Chip Shortage,JPN,manufacturing,JPN:manufacturing,False
18,Global Semiconductor Chip Shortage,JPN,defense,JPN:defense,False
18,Global Semiconductor Chip Shortage,KOR,automotive,KOR:automotive,False
18,Global Semiconductor Chip Shortage,KOR,electronics,KOR:electronics,True
18,Global Semiconductor Chip Shortage,KOR,manufacturing,KOR:manufacturing,False
18,Global Semiconductor Chip Shortage,KOR,defense,KOR:defense,False
18,Global Semiconductor Chip Shortage,TWN,automotive,TWN:automotive,False
18,Global Semiconductor Chip Shortage,TWN,electronics,TWN:electronics,True
18,Global Semiconductor Chip Shortage,TWN,manufacturing,TWN:manufacturing,False
18,Global Semiconductor Chip Shortage,TWN,defense,TWN:defense,False
18,Global Semiconductor Chip Shortage,CHN,automotive,CHN:automotive,True
18,Global Semiconductor Chip Shortage,CHN,electronics,CHN:electronics,True
18,Global Semiconductor Chip Shortage,CHN,manufacturing,CHN:manufacturing,False
18,Global Semiconductor Chip Shortage,CHN,defense,CHN:defense,False
19,Ever Given Suez Canal Blockage,,chokepoint,CP:Suez,True
19,Ever Given Suez Canal Blockage,,,,False
20,Post-COVID Global Supply Chain Disruption,,,,False
21,Russia Invasion of Ukraine & Global Sanctions,UKR,energy,UKR:energy,False
21,Russia Invasion of Ukraine & Global Sanctions,UKR,agriculture,UKR:agriculture,False
21,Russia Invasion of Ukraine & Global Sanctions,UKR,defense,UKR:defense,False
21,Russia Invasion of Ukraine & Global Sanctions,UKR,shipping,UKR:shipping,False
21,Russia Invasion of Ukraine & Global Sanctions,UKR,financial,UKR:financial,False
21,Russia Invasion of Ukraine & Global Sanctions,RUS,energy,RUS:energy,False
21,Russia Invasion of Ukraine & Global Sanctions,RUS,agriculture,RUS:agriculture,False
21,Russia Invasion of Ukraine & Global Sanctions,RUS,defense,RUS:defense,False
21,Russia Invasion of Ukraine & Global Sanctions,RUS,shipping,RUS:shipping,False
21,Russia Invasion of Ukraine & Global Sanctions,RUS,financial,RUS:financial,False
21,Russia Invasion of Ukraine & Global Sanctions,DEU,energy,DEU:energy,False
21,Russia Invasion of Ukraine & Global Sanctions,DEU,agriculture,DEU:agriculture,False
21,Russia Invasion of Ukraine & Global Sanctions,DEU,defense,DEU:defense,False
21,Russia Invasion of Ukraine & Global Sanctions,DEU,shipping,DEU:shipping,False
21,Russia Invasion of Ukraine & Global Sanctions,DEU,financial,DEU:financial,False
21,Russia Invasion of Ukraine & Global Sanctions,FRA,energy,FRA:energy,False
21,Russia Invasion of Ukraine & Global Sanctions,FRA,agriculture,FRA:agriculture,False
21,Russia Invasion of Ukraine & Global Sanctions,FRA,defense,FRA:defense,False
21,Russia Invasion of Ukraine & Global Sanctions,FRA,shipping,FRA:shipping,False
21,Russia Invasion of Ukraine & Global Sanctions,FRA,financial,FRA:financial,False
21,Russia Invasion of Ukraine & Global Sanctions,ITA,energy,ITA:energy,False
21,Russia Invasion of Ukraine & Global Sanctions,ITA,agriculture,ITA:agriculture,False
21,Russia Invasion of Ukraine & Global Sanctions,ITA,defense,ITA:defense,False
21,Russia Invasion of Ukraine & Global Sanctions,ITA,shipping,ITA:shipping,False
21,Russia Invasion of Ukraine & Global Sanctions,ITA,financial,ITA:financial,False
21,Russia Invasion of Ukraine & Global Sanctions,ESP,energy,ESP:energy,False
21,Russia Invasion of Ukraine & Global Sanctions,ESP,agriculture,ESP:agriculture,False
21,Russia Invasion of Ukraine & Global Sanctions,ESP,defense,ESP:defense,False
21,Russia Invasion of Ukraine & Global Sanctions,ESP,shipping,ESP:shipping,False
21,Russia Invasion of Ukraine & Global Sanctions,ESP,financial,ESP:financial,False
21,Russia Invasion of Ukraine & Global Sanctions,NLD,energy,NLD:energy,False
21,Russia Invasion of Ukraine & Global Sanctions,NLD,agriculture,NLD:agriculture,False
21,Russia Invasion of Ukraine & Global Sanctions,NLD,defense,NLD:defense,False
21,Russia Invasion of Ukraine & Global Sanctions,NLD,shipping,NLD:shipping,False
21,Russia Invasion of Ukraine & Global Sanctions,NLD,financial,NLD:financial,False
21,Russia Invasion of Ukraine & Global Sanctions,POL,energy,POL:energy,False
21,Russia Invasion of Ukraine & Global Sanctions,POL,agriculture,POL:agriculture,False
21,Russia Invasion of Ukraine & Global Sanctions,POL,defense,POL:defense,False
21,Russia Invasion of Ukraine & Global Sanctions,POL,shipping,POL:shipping,False
21,Russia Invasion of Ukraine & Global Sanctions,POL,financial,POL:financial,False
21,Russia Invasion of Ukraine & Global Sanctions,BEL,energy,BEL:energy,False
21,Russia Invasion of Ukraine & Global Sanctions,BEL,agriculture,BEL:agriculture,False
21,Russia Invasion of Ukraine & Global Sanctions,BEL,defense,BEL:defense,False
21,Russia Invasion of Ukraine & Global Sanctions,BEL,shipping,BEL:shipping,False
21,Russia Invasion of Ukraine & Global Sanctions,BEL,financial,BEL:financial,False
22,European Natural Gas & Energy Crisis,DEU,manufacturing,DEU:manufacturing,False
22,European Natural Gas & Energy Crisis,DEU,energy,DEU:energy,False
22,European Natural Gas & Energy Crisis,FRA,manufacturing,FRA:manufacturing,False
22,European Natural Gas & Energy Crisis,FRA,energy,FRA:energy,False
22,European Natural Gas & Energy Crisis,ITA,manufacturing,ITA:manufacturing,False
22,European Natural Gas & Energy Crisis,ITA,energy,ITA:energy,False
22,European Natural Gas & Energy Crisis,ESP,manufacturing,ESP:manufacturing,False
22,European Natural Gas & Energy Crisis,ESP,energy,ESP:energy,False
22,European Natural Gas & Energy Crisis,NLD,manufacturing,NLD:manufacturing,False
22,European Natural Gas & Energy Crisis,NLD,energy,NLD:energy,False
22,European Natural Gas & Energy Crisis,POL,manufacturing,POL:manufacturing,False
22,European Natural Gas & Energy Crisis,POL,energy,POL:energy,False
22,European Natural Gas & Energy Crisis,BEL,manufacturing,BEL:manufacturing,False
22,European Natural Gas & Energy Crisis,BEL,energy,BEL:energy,False
22,European Natural Gas & Energy Crisis,GBR,manufacturing,GBR:manufacturing,False
22,European Natural Gas & Energy Crisis,GBR,energy,GBR:energy,False
22,European Natural Gas & Energy Crisis,NOR,manufacturing,NOR:manufacturing,False
22,European Natural Gas & Energy Crisis,NOR,energy,NOR:energy,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,GBR,real_estate,GBR:real_estate,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,GBR,financial,GBR:financial,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,GBR,consumer_goods,GBR:consumer_goods,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,DEU,real_estate,DEU:real_estate,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,DEU,financial,DEU:financial,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,DEU,consumer_goods,DEU:consumer_goods,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,FRA,real_estate,FRA:real_estate,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,FRA,financial,FRA:financial,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,FRA,consumer_goods,FRA:consumer_goods,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,ITA,real_estate,ITA:real_estate,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,ITA,financial,ITA:financial,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,ITA,consumer_goods,ITA:consumer_goods,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,ESP,real_estate,ESP:real_estate,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,ESP,financial,ESP:financial,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,ESP,consumer_goods,ESP:consumer_goods,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,NLD,real_estate,NLD:real_estate,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,NLD,financial,NLD:financial,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,NLD,consumer_goods,NLD:consumer_goods,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,POL,real_estate,POL:real_estate,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,POL,financial,POL:financial,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,POL,consumer_goods,POL:consumer_goods,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,BEL,real_estate,BEL:real_estate,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,BEL,financial,BEL:financial,False
23,Post-COVID Global Inflation Surge & Central Bank Tightening,BEL,consumer_goods,BEL:consumer_goods,False
24,China Real Estate & Evergrande Crisis,CHN,real_estate,CHN:real_estate,False
24,China Real Estate & Evergrande Crisis,CHN,construction,CHN:construction,False
24,China Real Estate & Evergrande Crisis,CHN,financial,CHN:financial,False
24,China Real Estate & Evergrande Crisis,CHN,metals,CHN:metals,False
24,China Real Estate & Evergrande Crisis,CHN,consumer_goods,CHN:consumer_goods,True
25,Sri Lanka Sovereign Default & Economic Collapse,LKA,government,LKA:government,False
25,Sri Lanka Sovereign Default & Economic Collapse,LKA,financial,LKA:financial,False
25,Sri Lanka Sovereign Default & Economic Collapse,LKA,energy,LKA:energy,False
25,Sri Lanka Sovereign Default & Economic Collapse,LKA,agriculture,LKA:agriculture,False
25,Sri Lanka Sovereign Default & Economic Collapse,LKA,tourism,LKA:tourism,False
26,Red Sea Houthi Attacks / Shipping Crisis,EGY,shipping,EGY:shipping,False
26,Red Sea Houthi Attacks / Shipping Crisis,EGY,consumer_goods,EGY:consumer_goods,False
26,Red Sea Houthi Attacks / Shipping Crisis,EGY,automotive,EGY:automotive,False
26,Red Sea Houthi Attacks / Shipping Crisis,EGY,energy,EGY:energy,False
26,Red Sea Houthi Attacks / Shipping Crisis,EGY,agriculture,EGY:agriculture,False
26,Red Sea Houthi Attacks / Shipping Crisis,KEN,shipping,KEN:shipping,False
26,Red Sea Houthi Attacks / Shipping Crisis,KEN,consumer_goods,KEN:consumer_goods,False
26,Red Sea Houthi Attacks / Shipping Crisis,KEN,automotive,KEN:automotive,False
26,Red Sea Houthi Attacks / Shipping Crisis,KEN,energy,KEN:energy,False
26,Red Sea Houthi Attacks / Shipping Crisis,KEN,agriculture,KEN:agriculture,False
26,Red Sea Houthi Attacks / Shipping Crisis,ETH,shipping,ETH:shipping,False
26,Red Sea Houthi Attacks / Shipping Crisis,ETH,consumer_goods,ETH:consumer_goods,False
26,Red Sea Houthi Attacks / Shipping Crisis,ETH,automotive,ETH:automotive,False
26,Red Sea Houthi Attacks / Shipping Crisis,ETH,energy,ETH:energy,False
26,Red Sea Houthi Attacks / Shipping Crisis,ETH,agriculture,ETH:agriculture,False
26,Red Sea Houthi Attacks / Shipping Crisis,TZA,shipping,TZA:shipping,False
26,Red Sea Houthi Attacks / Shipping Crisis,TZA,consumer_goods,TZA:consumer_goods,False
26,Red Sea Houthi Attacks / Shipping Crisis,TZA,automotive,TZA:automotive,False
26,Red Sea Houthi Attacks / Shipping Crisis,TZA,energy,TZA:energy,False
26,Red Sea Houthi Attacks / Shipping Crisis,TZA,agriculture,TZA:agriculture,False
26,Red Sea Houthi Attacks / Shipping Crisis,UGA,shipping,UGA:shipping,False
26,Red Sea Houthi Attacks / Shipping Crisis,UGA,consumer_goods,UGA:consumer_goods,False
26,Red Sea Houthi Attacks / Shipping Crisis,UGA,automotive,UGA:automotive,False
26,Red Sea Houthi Attacks / Shipping Crisis,UGA,energy,UGA:energy,False
26,Red Sea Houthi Attacks / Shipping Crisis,UGA,agriculture,UGA:agriculture,False
26,Red Sea Houthi Attacks / Shipping Crisis,YEM,shipping,YEM:shipping,False
26,Red Sea Houthi Attacks / Shipping Crisis,YEM,consumer_goods,YEM:consumer_goods,False
26,Red Sea Houthi Attacks / Shipping Crisis,YEM,automotive,YEM:automotive,False
26,Red Sea Houthi Attacks / Shipping Crisis,YEM,energy,YEM:energy,False
26,Red Sea Houthi Attacks / Shipping Crisis,YEM,agriculture,YEM:agriculture,False
27,Panama Canal Drought & Traffic Restrictions,USA,shipping,USA:shipping,True
27,Panama Canal Drought & Traffic Restrictions,USA,automotive,USA:automotive,True
27,Panama Canal Drought & Traffic Restrictions,CHN,shipping,CHN:shipping,False
27,Panama Canal Drought & Traffic Restrictions,CHN,automotive,CHN:automotive,True
27,Panama Canal Drought & Traffic Restrictions,JPN,shipping,JPN:shipping,False
27,Panama Canal Drought & Traffic Restrictions,JPN,automotive,JPN:automotive,True
27,Panama Canal Drought & Traffic Restrictions,KOR,shipping,KOR:shipping,False
27,Panama Canal Drought & Traffic Restrictions,KOR,automotive,KOR:automotive,False
27,Panama Canal Drought & Traffic Restrictions,PAN,shipping,PAN:shipping,False
27,Panama Canal Drought & Traffic Restrictions,PAN,automotive,PAN:automotive,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",USA,manufacturing,USA:manufacturing,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",USA,agriculture,USA:agriculture,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",USA,consumer_goods,USA:consumer_goods,True
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",USA,technology,USA:technology,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",USA,automotive,USA:automotive,True
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",CHN,manufacturing,CHN:manufacturing,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",CHN,agriculture,CHN:agriculture,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",CHN,consumer_goods,CHN:consumer_goods,True
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",CHN,technology,CHN:technology,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",CHN,automotive,CHN:automotive,True
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",DEU,manufacturing,DEU:manufacturing,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",DEU,agriculture,DEU:agriculture,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",DEU,consumer_goods,DEU:consumer_goods,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",DEU,technology,DEU:technology,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",DEU,automotive,DEU:automotive,True
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",FRA,manufacturing,FRA:manufacturing,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",FRA,agriculture,FRA:agriculture,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",FRA,consumer_goods,FRA:consumer_goods,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",FRA,technology,FRA:technology,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",FRA,automotive,FRA:automotive,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",ITA,manufacturing,ITA:manufacturing,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",ITA,agriculture,ITA:agriculture,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",ITA,consumer_goods,ITA:consumer_goods,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",ITA,technology,ITA:technology,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",ITA,automotive,ITA:automotive,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",ESP,manufacturing,ESP:manufacturing,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",ESP,agriculture,ESP:agriculture,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",ESP,consumer_goods,ESP:consumer_goods,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",ESP,technology,ESP:technology,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",ESP,automotive,ESP:automotive,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",NLD,manufacturing,NLD:manufacturing,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",NLD,agriculture,NLD:agriculture,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",NLD,consumer_goods,NLD:consumer_goods,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",NLD,technology,NLD:technology,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",NLD,automotive,NLD:automotive,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",POL,manufacturing,POL:manufacturing,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",POL,agriculture,POL:agriculture,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",POL,consumer_goods,POL:consumer_goods,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",POL,technology,POL:technology,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",POL,automotive,POL:automotive,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",BEL,manufacturing,BEL:manufacturing,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",BEL,agriculture,BEL:agriculture,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",BEL,consumer_goods,BEL:consumer_goods,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",BEL,technology,BEL:technology,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",BEL,automotive,BEL:automotive,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",CAN,manufacturing,CAN:manufacturing,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",CAN,agriculture,CAN:agriculture,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",CAN,consumer_goods,CAN:consumer_goods,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",CAN,technology,CAN:technology,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",CAN,automotive,CAN:automotive,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",MEX,manufacturing,MEX:manufacturing,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",MEX,agriculture,MEX:agriculture,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",MEX,consumer_goods,MEX:consumer_goods,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",MEX,technology,MEX:technology,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",MEX,automotive,MEX:automotive,True
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",VNM,manufacturing,VNM:manufacturing,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",VNM,agriculture,VNM:agriculture,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",VNM,consumer_goods,VNM:consumer_goods,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",VNM,technology,VNM:technology,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",VNM,automotive,VNM:automotive,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",IND,manufacturing,IND:manufacturing,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",IND,agriculture,IND:agriculture,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",IND,consumer_goods,IND:consumer_goods,True
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",IND,technology,IND:technology,False
28,"Trump 2025 ""Liberation Day"" Tariffs & Trade War",IND,automotive,IND:automotive,False
29,Haiti Earthquake,HTI,,,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),NGA,agriculture,NGA:agriculture,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),NGA,chemicals,NGA:chemicals,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),NGA,consumer_goods,NGA:consumer_goods,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),NGA,energy,NGA:energy,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),NGA,government,NGA:government,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),ZAF,agriculture,ZAF:agriculture,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),ZAF,chemicals,ZAF:chemicals,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),ZAF,consumer_goods,ZAF:consumer_goods,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),ZAF,energy,ZAF:energy,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),ZAF,government,ZAF:government,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),KEN,agriculture,KEN:agriculture,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),KEN,chemicals,KEN:chemicals,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),KEN,consumer_goods,KEN:consumer_goods,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),KEN,energy,KEN:energy,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),KEN,government,KEN:government,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),ETH,agriculture,ETH:agriculture,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),ETH,chemicals,ETH:chemicals,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),ETH,consumer_goods,ETH:consumer_goods,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),ETH,energy,ETH:energy,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),ETH,government,ETH:government,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),AGO,agriculture,AGO:agriculture,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),AGO,chemicals,AGO:chemicals,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),AGO,consumer_goods,AGO:consumer_goods,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),AGO,energy,AGO:energy,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),AGO,government,AGO:government,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),IND,agriculture,IND:agriculture,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),IND,chemicals,IND:chemicals,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),IND,consumer_goods,IND:consumer_goods,True
30,Global Food & Energy Crisis (Post-COVID / Ukraine),IND,energy,IND:energy,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),IND,government,IND:government,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),PAK,agriculture,PAK:agriculture,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),PAK,chemicals,PAK:chemicals,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),PAK,consumer_goods,PAK:consumer_goods,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),PAK,energy,PAK:energy,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),PAK,government,PAK:government,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),BGD,agriculture,BGD:agriculture,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),BGD,chemicals,BGD:chemicals,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),BGD,consumer_goods,BGD:consumer_goods,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),BGD,energy,BGD:energy,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),BGD,government,BGD:government,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),LKA,agriculture,LKA:agriculture,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),LKA,chemicals,LKA:chemicals,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),LKA,consumer_goods,LKA:consumer_goods,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),LKA,energy,LKA:energy,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),LKA,government,LKA:government,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),BRA,agriculture,BRA:agriculture,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),BRA,chemicals,BRA:chemicals,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),BRA,consumer_goods,BRA:consumer_goods,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),BRA,energy,BRA:energy,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),BRA,government,BRA:government,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),MEX,agriculture,MEX:agriculture,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),MEX,chemicals,MEX:chemicals,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),MEX,consumer_goods,MEX:consumer_goods,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),MEX,energy,MEX:energy,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),MEX,government,MEX:government,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),ARG,agriculture,ARG:agriculture,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),ARG,chemicals,ARG:chemicals,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),ARG,consumer_goods,ARG:consumer_goods,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),ARG,energy,ARG:energy,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),ARG,government,ARG:government,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),COL,agriculture,COL:agriculture,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),COL,chemicals,COL:chemicals,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),COL,consumer_goods,COL:consumer_goods,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),COL,energy,COL:energy,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),COL,government,COL:government,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),CHL,agriculture,CHL:agriculture,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),CHL,chemicals,CHL:chemicals,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),CHL,consumer_goods,CHL:consumer_goods,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),CHL,energy,CHL:energy,False
30,Global Food & Energy Crisis (Post-COVID / Ukraine),CHL,government,CHL:government,False
31,"2013 ""Taper Tantrum"" EM Currency Crisis",BRA,,,False
31,"2013 ""Taper Tantrum"" EM Currency Crisis",IND,,,False
31,"2013 ""Taper Tantrum"" EM Currency Crisis",IDN,,,False
31,"2013 ""Taper Tantrum"" EM Currency Crisis",ZAF,,,False
31,"2013 ""Taper Tantrum"" EM Currency Crisis",TUR,,,False
32,2014–2016 Oil Price Collapse,SAU,,,False
32,2014–2016 Oil Price Collapse,RUS,,,False
32,2014–2016 Oil Price Collapse,NGA,,,False
32,2014–2016 Oil Price Collapse,VEN,,,False
32,2014–2016 Oil Price Collapse,CAN,,,False
33,2015–2016 Global Trade Slowdown,,,,False
34,2016 North Korea Nuclear Tests & Sanctions,PRK,,,False
34,2016 North Korea Nuclear Tests & Sanctions,KOR,,,False
34,2016 North Korea Nuclear Tests & Sanctions,CHN,,,False
